age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
All Ages, Private,216411,Basic Degree,11,Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, Dominican-Republic, <=50K
All Ages, Self-emp-not-inc,324173,Basic Degree,11,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,50, United-States, <=50K
All Ages, Local-gov,598995,Basic Degree,13,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,42, United-States, <=50K
All Ages, Local-gov,262241,Compulsory School,9,Married, Adm-clerical, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,308136,Compulsory School,9,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,148590,Compulsory School,6,Not-Married, Craft-repair, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,195635,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,2051,38, United-States, <=50K
All Ages, Private,228406,Compulsory School,9,Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,305466,Basic Degree,10,Not-Married,, Own-child,Western Origin, Male,0,0,70, United-States, <=50K
All Ages, Private,121195,Compulsory School,9,Not-Married, Machine-op-inspct, Not-in-family,Non-Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Federal-gov,216853,Basic Degree,11,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,25, United-States, <=50K
All Ages, Private,212936,Basic Degree,10,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,15, United-States, <=50K
All Ages,,213055,Basic Degree,10,Not-Married,, Unmarried,Non-Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Federal-gov,73514,Basic Degree,13,Not-Married, Exec-managerial, Other-relative,Non-Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,307371,Basic Degree,10,Not-Married, Protective-serv, Own-child,Western Origin, Male,0,0,15, United-States, <=50K
All Ages, Private,119992,Basic Degree,10,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,327518,Basic Degree,11,Married, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,220323,Basic Degree,10,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,421633,Basic Degree,10,Not-Married, Protective-serv, Unmarried,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,154210,Compulsory School,9,Married, Other-service, Husband,Non-Western Origin, Male,2829,0,60, China, <=50K
All Ages, Self-emp-not-inc,35034,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,21, United-States, <=50K
All Ages, State-gov,270218,Basic Degree,13,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,254933,Compulsory School,7,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,61751,Compulsory School,9,Married, Other-service, Wife,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Private,137876,Basic Degree,10,Not-Married, Protective-serv, Not-in-family,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,233856,Compulsory School,9,Not-Married, Machine-op-inspct, Other-relative,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,198616,Compulsory School,8,Not-Married, Craft-repair, Own-child,Western Origin, Male,594,0,20, United-States, <=50K
All Ages, Private,203182,Basic Degree,10,Married, Sales, Unmarried,Western Origin, Female,0,0,43, United-States, <=50K
All Ages, Private,221317,Basic Degree,10,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Private,186934,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages,,351402,Advanced Degree,16,Married,, Husband,Western Origin, Male,0,0,70, United-States, <=50K
All Ages, Local-gov,179580,Compulsory School,9,Married, Adm-clerical, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, State-gov,59969,Compulsory School,9,Married, Adm-clerical, Other-relative,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Private,162930,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, Italy, <=50K
All Ages, Self-emp-not-inc,192654,Basic Degree,13,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,65, United-States, <=50K
All Ages, Private,117681,Compulsory School,9,Not-Married, Farming-fishing, Not-in-family,Western Origin, Male,0,0,25, United-States, <=50K
All Ages, Self-emp-not-inc,179285,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,217161,Compulsory School,9,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,14, United-States, <=50K
All Ages, Self-emp-inc,116517,Basic Degree,13,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Private,170336,Compulsory School,9,Married, Adm-clerical, Wife,Non-Western Origin, Female,0,0,19, United-States, <=50K
All Ages, Local-gov,256529,Compulsory School,9,Married, Other-service, Own-child,Western Origin, Female,0,0,80, United-States, <=50K
All Ages, Local-gov,227886,Basic Degree,13,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,141706,Basic Degree,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,361888,Basic Degree,10,Not-Married, Machine-op-inspct, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,216730,Compulsory School,7,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,12, United-States, <=50K
All Ages,,155755,Compulsory School,9,Not-Married,, Not-in-family,Western Origin, Female,4416,0,25, United-States, <=50K
All Ages, Private,609789,Compulsory School,7,Married, Farming-fishing, Husband,Western Origin, Male,0,0,60, Mexico, <=50K
All Ages, Private,136017,Compulsory School,6,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,48, United-States, <=50K
All Ages, Private,160916,Basic Degree,12,Married, Tech-support, Wife,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,189924,Basic Degree,10,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,31740,Compulsory School,4,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,120837,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,2042,48, United-States, <=50K
All Ages,,166253,Compulsory School,9,Married,, Wife,Western Origin, Female,0,0,2, United-States, <=50K
All Ages, Self-emp-not-inc,153546,Basic Degree,13,Not-Married, Prof-specialty, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,189041,Compulsory School,9,Not-Married,, Other-relative,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Local-gov,151626,Compulsory School,9,Not-Married, Prof-specialty, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,37302,Compulsory School,7,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,109001,Compulsory School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,195488,Compulsory School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Local-gov,216116,Advanced Degree,14,Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,37, United-States, <=50K
All Ages, Private,118497,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Self-emp-not-inc,101233,Basic Degree,11,Married, Other-service, Wife,Western Origin, Female,0,0,15, United-States, <=50K
All Ages, Private,349703,Basic Degree,12,Married, Farming-fishing, Husband,Non-Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,226883,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, Germany, <=50K
All Ages, Private,214635,Compulsory School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,169672,Compulsory School,7,Married, Sales, Husband,Western Origin, Male,0,0,65, United-States, <=50K
All Ages, Private,71458,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, State-gov,142621,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,4101,0,40, United-States, <=50K
All Ages, Private,125279,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,197303,Basic Degree,13,Not-Married, Prof-specialty, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,69251,Basic Degree,10,Married, Other-service, Husband,Non-Western Origin, Male,0,0,40, Philippines, <=50K
All Ages, Private,160123,Compulsory School,9,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,137310,Compulsory School,9,Not-Married, Machine-op-inspct, Own-child,Western Origin, Female,0,0,40,, <=50K
All Ages, Private,323229,Basic Degree,13,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,138626,Basic Degree,11,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,2174,0,50, United-States, <=50K
All Ages, Private,102359,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,151888,Compulsory School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,4650,0,50, Ireland, <=50K
All Ages, Private,404661,Basic Degree,10,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,230268,Basic Degree,10,Married, Other-service, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,319637,Compulsory School,9,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,149040,Compulsory School,8,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,117201,Basic Degree,10,Not-Married,, Own-child,Western Origin, Male,0,0,22, United-States, <=50K
All Ages, Private,81965,Basic Degree,11,Not-Married, Tech-support, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Local-gov,182302,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,216214,Compulsory School,7,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Federal-gov,115066,Compulsory School,9,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,120277,Compulsory School,9,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Self-emp-not-inc,134286,Basic Degree,10,Married, Sales, Not-in-family,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,26716,Compulsory School,6,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,60, United-States, <=50K
All Ages,,174533,Compulsory School,7,Married,, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-inc,175958,Compulsory School,8,Married, Craft-repair, Husband,Western Origin, Male,0,0,45,, <=50K
All Ages, Private,218948,Compulsory School,5,Married, Other-service, Unmarried,Western Origin, Female,0,0,40,, <=50K
All Ages, Private,206199,Compulsory School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,109020,Basic Degree,13,Not-Married, Prof-specialty, Unmarried,Non-Western Origin, Male,0,0,40, United-States, <=50K
All Ages,,158847,Basic Degree,11,Married,, Not-in-family,Western Origin, Female,0,0,25, United-States, <=50K
All Ages, Private,130302,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,156728,Basic Degree,13,Married, Adm-clerical, Husband,Western Origin, Male,0,0,56, United-States, <=50K
All Ages, Private,424719,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Federal-gov,217647,Basic Degree,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,33087,Basic Degree,11,Not-Married, Farming-fishing, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Federal-gov,241895,Compulsory School,9,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,38455,Compulsory School,6,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Local-gov,81054,Basic Degree,10,Not-Married, Exec-managerial, Unmarried,Western Origin, Female,0,0,25, United-States, <=50K
All Ages, Private,163215,Compulsory School,8,Not-Married, Machine-op-inspct, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,156728,Compulsory School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,127930,Compulsory School,9,Married, Farming-fishing, Not-in-family,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Federal-gov,227310,Basic Degree,10,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,96844,Basic Degree,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,17, United-States, <=50K
All Ages, Private,245199,Basic Degree,10,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,46385,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,186385,Advanced Degree,16,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,8, United-States, <=50K
All Ages, Private,252714,Basic Degree,11,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,154897,Compulsory School,9,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,102092,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages,,32533,Basic Degree,10,Not-Married,, Not-in-family,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,278151,Compulsory School,9,Married, Protective-serv, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,338290,Basic Degree,10,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,34378,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,265881,Compulsory School,9,Not-Married, Machine-op-inspct, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,276009,Compulsory School,9,Married, Other-service, Husband,Non-Western Origin, Male,0,0,30, Philippines, <=50K
All Ages, Private,193898,Compulsory School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, State-gov,306473,Basic Degree,12,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,37232,Basic Degree,10,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,80, United-States, <=50K
All Ages, State-gov,56424,Compulsory School,8,Not-Married, Transport-moving, Own-child,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,165235,Basic Degree,13,Not-Married, Other-service, Not-in-family,Non-Western Origin, Female,0,0,35, Thailand, <=50K
All Ages, Private,106976,Compulsory School,9,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,109015,Basic Degree,10,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,48, United-States, <=50K
All Ages, Private,183739,Compulsory School,9,Married, Craft-repair, Own-child,Western Origin, Female,0,2002,40, United-States, <=50K
All Ages, Local-gov,156015,Basic Degree,11,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,185132,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Self-emp-not-inc,188274,Basic Degree,10,Not-Married, Prof-specialty, Own-child,Western Origin, Male,0,0,10, United-States, <=50K
All Ages, Local-gov,50512,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,2202,0,50, United-States, <=50K
All Ages, State-gov,147719,Advanced Degree,14,Not-Married, Prof-specialty, Not-in-family,Non-Western Origin, Male,0,0,20, India, <=50K
All Ages, Private,414525,Compulsory School,8,Not-Married, Farming-fishing, Not-in-family,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,289148,Compulsory School,9,Married, Craft-repair, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,176069,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, State-gov,199713,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,15, United-States, <=50K
All Ages, Private,297884,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,4064,0,50, United-States, <=50K
All Ages, Private,204829,Compulsory School,9,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,155433,Compulsory School,3,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Female,0,0,40,, <=50K
All Ages, Local-gov,32950,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,233511,Basic Degree,13,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,48, United-States, <=50K
All Ages, Private,210781,Basic Degree,10,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,190762,Compulsory School,3,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Private,83315,Compulsory School,9,Not-Married, Adm-clerical, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-inc,343872,Basic Degree,10,Married, Transport-moving, Husband,Western Origin, Male,0,0,35, Haiti, <=50K
All Ages,,302142,Compulsory School,9,Married,, Husband,Western Origin, Male,2961,0,30, United-States, <=50K
All Ages, Private,357933,Basic Degree,10,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,15, United-States, <=50K
All Ages, Private,211293,Basic Degree,10,Not-Married, Sales, Own-child,Western Origin, Female,0,0,14, United-States, <=50K
All Ages, Self-emp-inc,199265,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,202872,Basic Degree,10,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,24, United-States, <=50K
All Ages, Private,195075,Basic Degree,10,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,38, United-States, <=50K
All Ages, Private,187802,Basic Degree,10,Not-Married, Tech-support, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,97212,Basic Degree,12,Married, Adm-clerical, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,47902,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,274475,Compulsory School,5,Not-Married, Sales, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,105244,Basic Degree,10,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Local-gov,165695,Compulsory School,9,Not-Married, Adm-clerical, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,253801,Compulsory School,9,Not-Married, Craft-repair, Other-relative,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,305597,Compulsory School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,352448,Basic Degree,13,Married, Transport-moving, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,242768,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,38, United-States, <=50K
All Ages, Self-emp-inc,201080,Basic Degree,10,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,55, United-States, <=50K
All Ages, Local-gov,159032,Compulsory School,4,Not-Married, Farming-fishing, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,149568,Compulsory School,5,Not-Married, Farming-fishing, Other-relative,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,229553,Compulsory School,9,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,20,, <=50K
All Ages, State-gov,155775,Compulsory School,9,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,120074,Compulsory School,9,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Local-gov,257588,Compulsory School,9,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,177907,Basic Degree,10,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,65, United-States, <=50K
All Ages, Private,309311,Compulsory School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,138975,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,55, United-States, <=50K
All Ages, Self-emp-not-inc,187778,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,35865,Basic Degree,10,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Private,234373,Advanced Degree,14,Married, Exec-managerial, Wife,Western Origin, Female,0,1485,40, United-States, <=50K
All Ages,,151141,Compulsory School,6,Not-Married,, Own-child,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,144688,Compulsory School,9,Married, Adm-clerical, Wife,Western Origin, Female,0,0,50, United-States, <=50K
All Ages, Private,248094,Compulsory School,9,Not-Married, Craft-repair, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,248094,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, State-gov,55849,Basic Degree,10,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,121712,Basic Degree,13,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Federal-gov,164552,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,1876,40, United-States, <=50K
All Ages, Private,223127,Compulsory School,5,Married, Farming-fishing, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,190514,Compulsory School,4,Married, Adm-clerical, Husband,Western Origin, Male,0,0,75, United-States, <=50K
All Ages, Private,203797,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,105908,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,232356,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,1672,55, United-States, <=50K
All Ages, Private,210526,Compulsory School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,193530,Compulsory School,7,Not-Married, Priv-house-serv, Not-in-family,Western Origin, Female,0,0,75, United-States, <=50K
All Ages,,22966,Basic Degree,10,Married,, Husband,Western Origin, Male,0,0,6, United-States, <=50K
All Ages, Private,43535,Basic Degree,10,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,72486,Compulsory School,9,Married,, Husband,Non-Western Origin, Male,0,0,24, China, <=50K
All Ages,,229997,Basic Degree,10,Married,, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,183013,Compulsory School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,113364,Basic Degree,12,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,197380,Basic Degree,12,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,213385,Basic Degree,10,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,20, United-States, <=50K
All Ages,,108464,Basic Degree,10,Married,, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,31007,Compulsory School,6,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,35917,Basic Degree,10,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,99385,Compulsory School,9,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, Canada, <=50K
All Ages, Private,241885,Compulsory School,9,Not-Married, Farming-fishing, Unmarried,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,24344,Basic Degree,12,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,149686,Compulsory School,5,Not-Married, Machine-op-inspct, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, State-gov,154432,Basic Degree,13,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,331875,Compulsory School,8,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,40, Dominican-Republic, <=50K
All Ages, Private,259585,Basic Degree,10,Not-Married, Sales, Not-in-family,Western Origin, Male,0,0,24, United-States, <=50K
All Ages, Private,104748,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Local-gov,144949,Compulsory School,9,Married, Protective-serv, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,302438,Compulsory School,9,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages,,129155,Compulsory School,7,Not-Married,, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Federal-gov,115784,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-inc,244945,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,243768,Compulsory School,3,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,89813,Compulsory School,9,Not-Married, Handlers-cleaners, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,184702,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,275291,Basic Degree,10,Not-Married, Sales, Own-child,Western Origin, Male,0,0,12, United-States, <=50K
All Ages, Private,258298,Basic Degree,10,Not-Married, Handlers-cleaners, Own-child,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,139743,Compulsory School,9,Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,103840,Compulsory School,9,Not-Married, Machine-op-inspct, Own-child,Western Origin, Female,0,0,42, United-States, <=50K
All Ages, Private,274579,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Federal-gov,156842,Basic Degree,10,Married, Other-service, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,101020,Compulsory School,8,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
