age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
All Ages, Private,185582,Vocational School,10,Not-Married, Sales, Own-child,Western Origin, Male,0,0,43, United-States, <=50K
All Ages, Private,260614,High School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Local-gov,53220,High School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,213226,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,58582,Undergraduate School,13,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,10, United-States, <=50K
All Ages, Private,193116,High School,6,Married, Transport-moving, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Self-emp-not-inc,138285,Undergraduate School,12,Married, Other-service, Husband,Western Origin, Male,0,0,40, Iran, <=50K
All Ages, Private,109277,Middle School,5,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,48, United-States, <=50K
All Ages, Private,126675,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,349022,High School,9,Married, Sales, Husband,Western Origin, Male,0,0,33, United-States, <=50K
All Ages,,98145,Vocational School,10,Not-Married,Unknown, Unmarried,Non-Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,100681,Vocational School,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,2463,0,40, United-States, <=50K
All Ages, Private,237379,High School,6,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,44793,Vocational School,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,65, United-States, <=50K
All Ages, Private,270942,High School,9,Not-Married, Other-service, Other-relative,Western Origin, Male,0,0,35, Mexico, <=50K
All Ages, Private,193622,High School,9,Married, Craft-repair, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Local-gov,187749,Undergraduate School,12,Married, Adm-clerical, Husband,Non-Western Origin, Male,0,0,20, Philippines, <=50K
All Ages, Private,160178,Vocational School,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,38, United-States, <=50K
All Ages, Private,680390,High School,9,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,96245,Undergraduate School,12,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,34803,High School,9,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,170091,Vocational School,10,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Private,231813,High School,7,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,23789,High School,9,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, State-gov,438711,Vocational School,10,Married, Prof-specialty, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Local-gov,376506,Graduate School,16,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,3273,0,40, United-States, <=50K
All Ages, Private,28791,Vocational School,10,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,162814,High School,9,Not-Married, Protective-serv, Not-in-family,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Self-emp-inc,102226,High School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Federal-gov,209131,Undergraduate School,12,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Self-emp-not-inc,157117,High School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,172865,High School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,29798,High School,8,Not-Married, Handlers-cleaners, Own-child,Non-Western Origin, Male,0,0,20, United-States, <=50K
All Ages,,229424,High School,9,Not-Married,Unknown, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Local-gov,80680,Undergraduate School,13,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,1151,0,35, United-States, <=50K
All Ages, Private,189462,Graduate School,14,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,46, United-States, <=50K
All Ages, Private,139347,High School,9,Married, Transport-moving, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,188108,High School,9,Not-Married, Craft-repair, Own-child,Western Origin, Male,4101,0,40, United-States, <=50K
All Ages, Private,81540,High School,9,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,257562,Middle School,4,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Private,59496,Vocational School,10,Married, Adm-clerical, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,29974,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,102597,High School,9,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Private,41419,Middle School,4,Married, Other-service, Husband,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,118565,High School,7,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,166290,Middle School,5,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Self-emp-not-inc,116834,High School,9,Married, Other-service, Wife,Western Origin, Female,0,0,5,, <=50K
All Ages, Private,203076,Vocational School,10,Not-Married, Machine-op-inspct, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,273803,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,156797,Vocational School,10,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,283896,High School,9,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,149368,High School,9,Not-Married, Sales, Unmarried,Western Origin, Male,1151,0,30, United-States, <=50K
All Ages,,163911,Vocational School,10,Not-Married,Unknown, Own-child,Western Origin, Female,0,0,3, United-States, <=50K
All Ages, Private,86872,High School,9,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,167523,Undergraduate School,13,Not-Married, Protective-serv, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Federal-gov,171231,Undergraduate School,13,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,40, Puerto-Rico, <=50K
All Ages, Private,244933,Graduate School,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Self-emp-not-inc,33442,Vocational School,11,Not-Married, Other-service, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,126142,High School,6,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,30, United-States, <=50K
All Ages,,268222,High School,7,Not-Married,Unknown, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,167106,High School,9,Married, Sales, Husband,Non-Western Origin, Male,0,0,40, Hong, <=50K
All Ages, Local-gov,50065,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, State-gov,252529,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,48, United-States, <=50K
All Ages, Private,343579,High School,9,Married, Other-service, Husband,Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Private,190817,Vocational School,10,Not-Married, Sales, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,186820,Vocational School,10,Married, Other-service, Wife,Western Origin, Female,5013,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,210731,Middle School,4,Not-Married, Sales, Other-relative,Western Origin, Male,0,0,20, Mexico, <=50K
All Ages, Private,123816,High School,9,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,77071,Undergraduate School,13,Not-Married, Prof-specialty, Own-child,Western Origin, Female,0,2339,35, United-States, <=50K
All Ages, Private,115085,High School,9,Married, Adm-clerical, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,209949,High School,7,Not-Married, Sales, Own-child,Western Origin, Female,0,1602,12, United-States, <=50K
All Ages, Local-gov,33365,High School,9,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,40, Canada, <=50K
All Ages, Private,197752,Vocational School,10,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,16, United-States, <=50K
All Ages, Private,180551,Vocational School,10,Married, Transport-moving, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,77975,Vocational School,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,94342,Undergraduate School,13,Married, Craft-repair, Husband,Western Origin, Male,0,0,55, United-States, <=50K
All Ages, Private,303462,High School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Self-emp-not-inc,45093,High School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,45, Canada, <=50K
All Ages, Private,101709,High School,9,Married, Transport-moving, Not-in-family,Non-Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,219591,High School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,76625,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,342599,Vocational School,10,Not-Married, Handlers-cleaners, Own-child,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Self-emp-inc,125846,Primary School,2,Married, Sales, Husband,Western Origin, Male,0,0,60,, <=50K
All Ages, Local-gov,238257,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Self-emp-inc,206253,Undergraduate School,13,Married, Prof-specialty, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,172571,High School,9,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,95165,Graduate School,16,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,141181,Primary School,3,Married, Adm-clerical, Husband,Western Origin, Male,1797,0,40, United-States, <=50K
All Ages, Private,267843,Undergraduate School,13,Not-Married, Prof-specialty, Own-child,Western Origin, Female,0,0,35, United-States, <=50K
All Ages,,207782,Vocational School,10,Not-Married,Unknown, Own-child,Western Origin, Male,0,0,30, United-States, <=50K
All Ages,,103161,High School,9,Not-Married,Unknown, Not-in-family,Western Origin, Male,0,0,32, United-States, <=50K
All Ages, Private,132320,Vocational School,10,Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,201138,Vocational School,11,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Private,239058,High School,8,Not-Married, Handlers-cleaners, Unmarried,Western Origin, Female,0,0,50, United-States, <=50K
All Ages, Private,176262,Undergraduate School,12,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,18, United-States, <=50K
All Ages, Private,264738,High School,9,Not-Married, Exec-managerial, Other-relative,Western Origin, Female,0,0,42, Germany, <=50K
All Ages, Private,182218,Vocational School,11,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,216666,Middle School,5,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, Guatemala, <=50K
All Ages, Private,192978,High School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,68021,Vocational School,10,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,115057,Vocational School,10,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,139568,High School,7,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-inc,138497,Undergraduate School,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,253310,Undergraduate School,13,Not-Married, Exec-managerial, Own-child,Western Origin, Female,0,0,7, United-States, <=50K
All Ages, Self-emp-inc,130856,High School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Self-emp-not-inc,389765,Middle School,4,Married, Prof-specialty, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,146178,High School,9,Not-Married, Craft-repair, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,145964,Vocational School,10,Not-Married,Unknown, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,483450,Middle School,5,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Private,160614,Vocational School,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Self-emp-inc,325171,High School,6,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,186473,High School,9,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Local-gov,286967,High School,6,Married, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Federal-gov,325089,High School,6,Not-Married, Craft-repair, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,143582,Undergraduate School,13,Not-Married, Prof-specialty, Own-child,Non-Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,308027,High School,9,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,105060,Vocational School,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,37, United-States, <=50K
All Ages, Federal-gov,39643,High School,9,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,58, United-States, <=50K
All Ages, Local-gov,267763,High School,9,Married, Other-service, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,124293,Vocational School,10,Married, Adm-clerical, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,36271,Undergraduate School,13,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,143459,Middle School,5,Married, Handlers-cleaners, Own-child,Western Origin, Male,0,0,38, United-States, <=50K
All Ages, Self-emp-inc,52822,Undergraduate School,13,Married, Craft-repair, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,104509,High School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,192302,Vocational School,10,Married, Exec-managerial, Wife,Western Origin, Female,0,0,25, United-States, <=50K
All Ages, Private,156822,High School,6,Not-Married, Sales, Not-in-family,Western Origin, Female,0,1762,25, United-States, <=50K
All Ages, Private,214413,Graduate School,14,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,108574,Vocational School,10,Married, Adm-clerical, Wife,Western Origin, Female,0,0,15, United-States, <=50K
All Ages, Private,223934,Undergraduate School,12,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,38, United-States, <=50K
All Ages, Private,200559,Vocational School,11,Married, Farming-fishing, Husband,Western Origin, Male,0,0,70, United-States, <=50K
All Ages, Private,137722,High School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,261677,Middle School,5,Not-Married, Handlers-cleaners, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,136331,High School,9,Married, Craft-repair, Unmarried,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,329993,Vocational School,10,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,91819,Vocational School,11,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,315423,Primary School,3,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,103277,Vocational School,10,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,236805,Vocational School,10,Not-Married, Sales, Unmarried,Western Origin, Female,0,0,60, United-States, <=50K
All Ages, Private,74883,Undergraduate School,13,Not-Married, Tech-support, Not-in-family,Non-Western Origin, Female,0,0,40, Philippines, <=50K
All Ages, Private,115443,High School,7,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,25, United-States, <=50K
All Ages, Private,43701,Vocational School,10,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Federal-gov,419053,High School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,183594,Vocational School,11,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,390348,High School,9,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,36989,Undergraduate School,13,Married, Other-service, Husband,Western Origin, Male,3908,0,70, United-States, <=50K
All Ages, Private,191446,Primary School,2,Married, Other-service, Other-relative,Western Origin, Female,0,0,16, United-States, <=50K
All Ages, Private,46087,Undergraduate School,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,50, United-States, <=50K
All Ages, Private,356824,High School,9,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,158746,Vocational School,10,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,153323,Vocational School,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Self-emp-not-inc,130391,High School,9,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,36, United-States, <=50K
All Ages, Private,173613,High School,9,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,362883,High School,9,Married, Craft-repair, Husband,Western Origin, Male,5013,0,40, United-States, <=50K
All Ages, Private,50397,High School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Federal-gov,101709,Vocational School,10,Not-Married, Handlers-cleaners, Not-in-family,Non-Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,202570,High School,8,Not-Married, Adm-clerical, Other-relative,Western Origin, Male,0,0,48,, <=50K
All Ages, Private,145649,High School,9,Married, Sales, Unmarried,Western Origin, Female,0,0,25, United-States, <=50K
All Ages, Self-emp-inc,142166,Undergraduate School,13,Not-Married, Sales, Not-in-family,Western Origin, Male,0,0,45, United-States, <=50K
All Ages,,242001,Vocational School,10,Not-Married,Unknown, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Local-gov,190368,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,70, United-States, <=50K
All Ages,,19793,Vocational School,10,Not-Married,Unknown, Unmarried,Western Origin, Female,0,0,8, United-States, <=50K
All Ages, Private,67661,Vocational School,10,Not-Married, Adm-clerical, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,62278,Vocational School,10,Married, Sales, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,203897,Undergraduate School,13,Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, Cuba, <=50K
All Ages, Private,159603,High School,9,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,34, United-States, <=50K
All Ages, Private,134331,High School,6,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,274964,Undergraduate School,13,Not-Married, Farming-fishing, Not-in-family,Western Origin, Male,0,0,65, United-States, <=50K
All Ages, Private,66309,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,73471,Vocational School,10,Married, Sales, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages,,26671,High School,9,Not-Married,Unknown, Other-relative,Non-Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-inc,184655,High School,9,Married, Sales, Husband,Western Origin, Male,0,0,62, United-States, <=50K
All Ages,,55492,Vocational School,11,Not-Married,Unknown, Not-in-family,Non-Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,175266,Vocational School,10,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,188008,Vocational School,10,Not-Married, Sales, Own-child,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Self-emp-inc,56975,High School,9,Not-Married, Sales, Unmarried,Non-Western Origin, Female,0,0,84,, <=50K
All Ages, Private,150025,High School,9,Not-Married, Sales, Not-in-family,Western Origin, Male,0,0,40, Puerto-Rico, <=50K
All Ages,,189203,Undergraduate School,12,Not-Married,Unknown, Other-relative,Western Origin, Male,0,0,15, United-States, <=50K
All Ages, Private,136824,Vocational School,10,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,201179,High School,9,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,324654,High School,9,Not-Married, Machine-op-inspct, Own-child,Non-Western Origin, Male,0,0,40, China, <=50K
All Ages, Federal-gov,366207,High School,9,Not-Married, Transport-moving, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,103860,Vocational School,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,106700,Undergraduate School,12,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,27, United-States, <=50K
All Ages, Local-gov,163557,High School,9,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Self-emp-inc,286261,Graduate School,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,123083,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-inc,125197,High School,9,Married, Adm-clerical, Husband,Western Origin, Male,0,0,26, United-States, <=50K
All Ages, Self-emp-not-inc,278073,High School,9,Not-Married, Machine-op-inspct, Other-relative,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,133963,Undergraduate School,13,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,50, United-States, <=50K
All Ages, Private,76487,High School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Local-gov,215245,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,37, United-States, <=50K
All Ages, Federal-gov,127185,Undergraduate School,12,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,179720,High School,9,Not-Married, Other-service, Other-relative,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,173938,High School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,344275,High School,9,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,70, United-States, <=50K
All Ages, Private,150463,High School,9,Not-Married, Priv-house-serv, Unmarried,Non-Western Origin, Female,0,0,40, Guatemala, <=50K
All Ages, Local-gov,201723,Vocational School,10,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-inc,77392,High School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages,,171156,Vocational School,10,Not-Married,Unknown, Not-in-family,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Self-emp-not-inc,357118,Undergraduate School,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,60, United-States, <=50K
All Ages, Private,51201,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,400416,High School,7,Not-Married, Machine-op-inspct, Own-child,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,31533,High School,9,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Local-gov,192337,High School,9,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,118712,Vocational School,11,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,1504,40, United-States, <=50K
All Ages, Private,301654,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,88126,Vocational School,10,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,9, England, <=50K
All Ages, Private,238342,High School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,857532,High School,9,Not-Married, Machine-op-inspct, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,260797,High School,6,Not-Married, Handlers-cleaners, Own-child,Western Origin, Female,0,0,23, United-States, <=50K
All Ages, Private,138765,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,20, United-States, <=50K
All Ages,,256674,High School,9,Not-Married,Unknown, Not-in-family,Western Origin, Female,0,0,25, United-States, <=50K
All Ages, Private,247444,Vocational School,11,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, Columbia, <=50K
All Ages, Private,180539,High School,9,Married, Sales, Husband,Western Origin, Male,0,0,10, United-States, <=50K
All Ages, Private,397346,High School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,3325,0,40, United-States, <=50K
All Ages, Private,107160,High School,9,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,262024,High School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,131230,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,37, United-States, <=50K
All Ages, Private,274451,High School,6,Married, Transport-moving, Husband,Western Origin, Male,0,0,16, United-States, <=50K
All Ages, Private,204515,Undergraduate School,13,Not-Married, Tech-support, Not-in-family,Western Origin, Female,0,0,36, United-States, <=50K
All Ages, Private,99316,High School,8,Not-Married, Transport-moving, Unmarried,Western Origin, Male,0,0,50, United-States, <=50K
All Ages,,206681,High School,7,Married,Unknown, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,268726,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,46, United-States, <=50K
All Ages, Private,275395,Vocational School,10,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,126822,High School,9,Married, Other-service, Husband,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Self-emp-inc,168355,High School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,70, United-States, <=50K
All Ages, Private,162667,Undergraduate School,13,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,40, Columbia, <=50K
All Ages, Private,373403,Vocational School,11,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,249362,High School,7,Married, Transport-moving, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages,,216508,High School,9,Not-Married,Unknown, Own-child,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,145784,Vocational School,10,Married, Adm-clerical, Wife,Non-Western Origin, Female,0,0,45, United-States, <=50K
