age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
All Ages, Local-gov,124692,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,35, United-States, >50K
All Ages, Private,102569,Basic Degree,13,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,145333,Advanced Degree,16,Not-Married, Prof-specialty, Other-relative,Western Origin, Male,10520,0,50, United-States, >50K
All Ages, Self-emp-not-inc,146161,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,1887,50, United-States, >50K
All Ages, Private,265706,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,7298,0,40, United-States, >50K
All Ages, Private,216149,Basic Degree,15,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,70, United-States, >50K
All Ages, Private,180303,Basic Degree,13,Married, Exec-managerial, Husband,Non-Western Origin, Male,0,0,50, United-States, >50K
All Ages, Local-gov,110327,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,235693,Compulsory School,7,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,197038,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Local-gov,138077,Advanced Degree,14,Married, Prof-specialty, Wife,Western Origin, Female,0,0,38, United-States, >50K
All Ages, Private,36006,Basic Degree,13,Married, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,369538,Compulsory School,6,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,181130,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,99999,0,50, United-States, >50K
All Ages,,254834,Basic Degree,13,Married,, Husband,Western Origin, Male,10605,0,10, United-States, >50K
All Ages, Federal-gov,156996,Basic Degree,15,Married, Prof-specialty, Husband,Non-Western Origin, Male,0,2415,55,, >50K
All Ages, Private,331651,Basic Degree,15,Married, Exec-managerial, Wife,Western Origin, Female,0,0,50, Japan, >50K
All Ages, Private,401930,Compulsory School,9,Married, Adm-clerical, Wife,Western Origin, Female,0,1887,42, United-States, >50K
All Ages, Self-emp-inc,174215,Advanced Degree,14,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,4787,0,45, France, >50K
All Ages, Private,315143,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,0,40, Cuba, >50K
All Ages, Self-emp-not-inc,208109,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Federal-gov,65475,Compulsory School,9,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,144778,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,55, Italy, >50K
All Ages, Private,378747,Compulsory School,6,Married, Transport-moving, Unmarried,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Self-emp-inc,120781,Basic Degree,13,Married, Sales, Husband,Non-Western Origin, Male,0,0,60, South, >50K
All Ages, Private,298400,Basic Degree,13,Not-Married, Sales, Not-in-family,Western Origin, Male,4787,0,48, United-States, >50K
All Ages, Private,137253,Compulsory School,9,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,182470,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,25, United-States, >50K
All Ages, Self-emp-inc,107617,Compulsory School,9,Married, Farming-fishing, Not-in-family,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Self-emp-inc,116358,Basic Degree,13,Married, Sales, Husband,Non-Western Origin, Male,0,0,50,, >50K
All Ages, Private,367533,Compulsory School,6,Married, Craft-repair, Own-child,Non-Western Origin, Male,0,0,43, United-States, >50K
All Ages, Private,188709,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,99999,0,50, United-States, >50K
All Ages, Private,209691,Basic Degree,11,Married, Prof-specialty, Husband,Western Origin, Male,4386,0,50, United-States, >50K
All Ages, Private,169719,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,3103,0,40, United-States, >50K
All Ages, Private,115932,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,60, Ireland, >50K
All Ages, Private,224658,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Local-gov,376302,Basic Degree,11,Married, Tech-support, Wife,Western Origin, Female,0,0,35, Nicaragua, >50K
All Ages, Self-emp-not-inc,140456,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,195978,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,329144,Basic Degree,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,48, United-States, >50K
All Ages, Self-emp-inc,132716,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, Germany, >50K
All Ages, Private,160943,Compulsory School,9,Married, Other-service, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,235847,Basic Degree,15,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Federal-gov,422149,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,20051,0,40, United-States, >50K
All Ages, State-gov,31141,Basic Degree,10,Married, Protective-serv, Husband,Western Origin, Male,0,1902,40, United-States, >50K
All Ages, Private,281425,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,310255,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Federal-gov,82393,Basic Degree,13,Married, Prof-specialty, Husband,Non-Western Origin, Male,0,0,56, United-States, >50K
All Ages, Private,226696,Compulsory School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,195813,Compulsory School,3,Married, Craft-repair, Husband,Non-Western Origin, Male,5178,0,40, Puerto-Rico, >50K
All Ages, Private,123983,Basic Degree,13,Married, Prof-specialty, Husband,Non-Western Origin, Male,0,0,55, Japan, >50K
All Ages, Private,147258,Compulsory School,5,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages,,222289,Basic Degree,13,Married,, Husband,Western Origin, Male,7688,0,54, United-States, >50K
All Ages, Self-emp-inc,171564,Compulsory School,9,Married, Prof-specialty, Wife,Western Origin, Female,20051,0,30, England, >50K
All Ages, Federal-gov,86837,Basic Degree,12,Married, Other-service, Husband,Non-Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,89587,Basic Degree,10,Married, Transport-moving, Husband,Western Origin, Male,7298,0,45, United-States, >50K
All Ages, Local-gov,365430,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,5178,0,40, United-States, >50K
All Ages, Private,129525,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,37289,Advanced Degree,14,Married, Exec-managerial, Wife,Western Origin, Female,0,0,55, United-States, >50K
All Ages, Self-emp-inc,225165,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Federal-gov,190541,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,366089,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,15024,0,40, United-States, >50K
All Ages, Private,51944,Compulsory School,9,Married, Other-service, Wife,Western Origin, Female,4386,0,40, United-States, >50K
All Ages, Private,163604,Basic Degree,13,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,55, United-States, >50K
All Ages,,251854,Basic Degree,13,Married,, Wife,Western Origin, Female,0,0,35,, >50K
All Ages, Private,127306,Basic Degree,11,Not-Married, Adm-clerical, Own-child,Western Origin, Female,14344,0,40, United-States, >50K
All Ages, Private,366180,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,61885,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages, Self-emp-not-inc,182898,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,7298,0,40, United-States, >50K
All Ages, State-gov,118330,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,5178,0,40, United-States, >50K
All Ages, Federal-gov,26543,Basic Degree,11,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,84130,Basic Degree,10,Married, Adm-clerical, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,389270,Basic Degree,10,Married, Adm-clerical, Wife,Western Origin, Female,0,0,35, United-States, >50K
All Ages, Private,240389,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,43, United-States, >50K
All Ages, Private,190297,Advanced Degree,16,Married, Prof-specialty, Husband,Western Origin, Male,99999,0,55, United-States, >50K
All Ages, Private,81534,Compulsory School,9,Married, Other-service, Husband,Non-Western Origin, Male,0,0,84, Japan, >50K
All Ages, Private,116143,Basic Degree,13,Married, Adm-clerical, Husband,Western Origin, Male,5178,0,44, United-States, >50K
All Ages, Local-gov,190660,Compulsory School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,58343,Basic Degree,13,Married, Tech-support, Husband,Western Origin, Male,3103,0,42, United-States, >50K
All Ages, Local-gov,318280,Basic Degree,10,Married, Prof-specialty, Husband,Western Origin, Male,7688,0,50, United-States, >50K
All Ages, Private,217460,Basic Degree,12,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,166961,Basic Degree,10,Married, Adm-clerical, Wife,Western Origin, Female,0,0,20, United-States, >50K
All Ages, Self-emp-not-inc,124449,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,2246,8, United-States, >50K
All Ages, Private,235271,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,121124,Basic Degree,12,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages, Self-emp-inc,169982,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,60, United-States, >50K
All Ages, Private,197240,Compulsory School,8,Married, Sales, Husband,Western Origin, Male,7688,0,40, United-States, >50K
All Ages, Private,291968,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,1977,40, United-States, >50K
All Ages, Federal-gov,349230,Basic Degree,11,Married, Tech-support, Husband,Western Origin, Male,0,1848,40, United-States, >50K
All Ages, Self-emp-not-inc,46704,Compulsory School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,105817,Compulsory School,7,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,163455,Basic Degree,10,Married, Tech-support, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,126569,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,1977,40, United-States, >50K
All Ages, Local-gov,56841,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Federal-gov,90127,Basic Degree,10,Married, Protective-serv, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Federal-gov,435503,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, State-gov,103406,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,1977,60, United-States, >50K
All Ages, Private,225307,Compulsory School,7,Not-Married, Craft-repair, Own-child,Western Origin, Female,0,0,50, United-States, >50K
All Ages, Private,286115,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,187830,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,45363,Basic Degree,15,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,2824,40, United-States, >50K
All Ages, Self-emp-inc,220821,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,7688,0,40, United-States, >50K
All Ages, Self-emp-inc,110457,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Self-emp-not-inc,193494,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Self-emp-inc,113806,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,7688,0,30, United-States, >50K
All Ages, Private,123291,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,84, United-States, >50K
All Ages, Local-gov,226497,Basic Degree,10,Married, Protective-serv, Husband,Western Origin, Male,0,0,52, United-States, >50K
All Ages, Private,282979,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,5178,0,50, United-States, >50K
All Ages, Private,166549,Basic Degree,13,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,224566,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,183213,Basic Degree,11,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,25124,0,60, United-States, >50K
All Ages, Private,150768,Basic Degree,13,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,1564,51, United-States, >50K
All Ages, Private,176634,Basic Degree,13,Married, Sales, Wife,Western Origin, Female,0,0,35, United-States, >50K
All Ages, Private,509500,Basic Degree,13,Not-Married, Tech-support, Not-in-family,Western Origin, Female,4787,0,45, United-States, >50K
All Ages, Private,209103,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,20, United-States, >50K
All Ages, Private,144361,Basic Degree,11,Married, Craft-repair, Husband,Western Origin, Male,0,1902,40, United-States, >50K
All Ages, Private,244402,Basic Degree,12,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,155972,Compulsory School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,291783,Basic Degree,13,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,462180,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,99999,0,60, United-States, >50K
All Ages, Private,308540,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,140713,Basic Degree,10,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, Jamaica, >50K
All Ages, Local-gov,216931,Basic Degree,10,Married, Protective-serv, Husband,Western Origin, Male,4386,0,40, United-States, >50K
All Ages, Self-emp-inc,253062,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,231413,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,197054,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,30565,Compulsory School,9,Married, Other-service, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,241998,Compulsory School,8,Married, Craft-repair, Husband,Western Origin, Male,7688,0,40, United-States, >50K
All Ages, Self-emp-not-inc,196403,Compulsory School,9,Married, Exec-managerial, Wife,Western Origin, Female,0,0,10, United-States, >50K
All Ages, State-gov,506329,Basic Degree,13,Married, Prof-specialty, Husband,Non-Western Origin, Male,15024,0,40,, >50K
All Ages, Private,428499,Compulsory School,7,Married, Craft-repair, Husband,Western Origin, Male,0,1485,50, United-States, >50K
All Ages, Self-emp-not-inc,182177,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,1902,40, United-States, >50K
All Ages, Local-gov,129972,Basic Degree,11,Married, Protective-serv, Husband,Western Origin, Male,0,0,38, United-States, >50K
All Ages, Self-emp-inc,203488,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,128796,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,55395,Basic Degree,11,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages,,151584,Basic Degree,10,Not-Married,, Not-in-family,Western Origin, Male,8614,0,60, United-States, >50K
All Ages, Private,322171,Basic Degree,10,Married, Other-service, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,227856,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,37, United-States, >50K
All Ages, Private,266083,Compulsory School,4,Married, Transport-moving, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Self-emp-inc,150533,Basic Degree,11,Married, Exec-managerial, Other-relative,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Federal-gov,244054,Basic Degree,10,Not-Married, Exec-managerial, Unmarried,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,238959,Basic Degree,10,Married, Adm-clerical, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, State-gov,172022,Advanced Degree,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,94391,Basic Degree,11,Married, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Local-gov,153064,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,5178,0,40, United-States, >50K
All Ages, Self-emp-not-inc,36214,Basic Degree,13,Married, Craft-repair, Husband,Western Origin, Male,0,0,65, United-States, >50K
All Ages, Self-emp-not-inc,319122,Basic Degree,13,Not-Married, Sales, Not-in-family,Western Origin, Male,14084,0,45, United-States, >50K
All Ages, Private,155151,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,24106,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,40, Philippines, >50K
All Ages, Private,133861,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,13550,0,48, United-States, >50K
All Ages, Private,149650,Compulsory School,9,Not-Married, Sales, Not-in-family,Western Origin, Male,0,2559,48, United-States, >50K
All Ages, Private,182541,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,15024,0,45, United-States, >50K
All Ages, Private,195868,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,20051,0,40, United-States, >50K
All Ages, Federal-gov,168232,Basic Degree,13,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,145964,Basic Degree,13,Not-Married, Exec-managerial, Unmarried,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,153870,Compulsory School,9,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,323798,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,15024,0,55, United-States, >50K
All Ages, Private,167187,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,230684,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,5178,0,50, United-States, >50K
All Ages, Private,122175,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Self-emp-not-inc,241998,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,5, United-States, >50K
All Ages, Private,279129,Basic Degree,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,37, United-States, >50K
All Ages, Private,155659,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,7688,0,55, United-States, >50K
All Ages, Federal-gov,19914,Basic Degree,13,Married, Adm-clerical, Wife,Non-Western Origin, Female,0,0,40, Philippines, >50K
All Ages, Private,115023,Basic Degree,10,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,101709,Basic Degree,13,Married, Prof-specialty, Husband,Non-Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,250068,Compulsory School,8,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,280169,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,144608,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40,, >50K
All Ages,,141580,Compulsory School,9,Married,, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,170174,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,46, United-States, >50K
All Ages, Private,314149,Advanced Degree,16,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Federal-gov,31728,Basic Degree,10,Married, Adm-clerical, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,83411,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,193047,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,259803,Basic Degree,13,Married, Prof-specialty, Wife,Western Origin, Female,0,0,45, United-States, >50K
All Ages, Private,181307,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,99999,0,60, United-States, >50K
All Ages, Self-emp-not-inc,140985,Basic Degree,13,Married, Adm-clerical, Wife,Western Origin, Female,99999,0,30, United-States, >50K
All Ages, Private,130126,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages, Private,175696,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,213412,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,54772,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,3103,0,45, United-States, >50K
All Ages, Self-emp-inc,56651,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,7688,0,45, United-States, >50K
All Ages, Private,280309,Basic Degree,12,Married, Exec-managerial, Husband,Western Origin, Male,5178,0,60, United-States, >50K
All Ages,,323016,Basic Degree,13,Married,, Husband,Western Origin, Male,99999,0,40, United-States, >50K
All Ages, Private,172822,Compulsory School,7,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,2824,76, United-States, >50K
All Ages, Local-gov,216691,Advanced Degree,16,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,10520,0,40, United-States, >50K
All Ages, Private,212276,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,98012,Advanced Degree,14,Married, Prof-specialty, Wife,Western Origin, Female,7688,0,40, United-States, >50K
All Ages, Private,351161,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,1848,45, United-States, >50K
All Ages, Private,290640,Compulsory School,9,Married, Other-service, Husband,Western Origin, Male,0,0,50, Germany, >50K
All Ages, Private,196674,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,15, United-States, >50K
All Ages, Local-gov,189956,Basic Degree,13,Married, Protective-serv, Wife,Western Origin, Female,15024,0,40, United-States, >50K
All Ages, Private,145160,Advanced Degree,16,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,99086,Basic Degree,10,Married, Adm-clerical, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,110563,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,297884,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,120277,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,109133,Basic Degree,12,Married, Sales, Husband,Western Origin, Male,0,1977,45, United-States, >50K
All Ages, Private,100882,Advanced Degree,14,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,237868,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,126701,Basic Degree,13,Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,172175,Basic Degree,10,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,608184,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,425804,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Local-gov,227332,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,73559,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,9386,0,50, United-States, >50K
All Ages, Private,169121,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,48, United-States, >50K
All Ages, Self-emp-not-inc,107597,Compulsory School,9,Not-Married, Exec-managerial, Unmarried,Western Origin, Female,14084,0,30, United-States, >50K
All Ages, Private,97168,Compulsory School,6,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,155930,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,7688,0,55, United-States, >50K
All Ages, Self-emp-not-inc,341797,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Local-gov,145246,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,44, United-States, >50K
All Ages, Private,373469,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,139960,Compulsory School,9,Married, Farming-fishing, Husband,Western Origin, Male,10605,0,60, United-States, >50K
All Ages, State-gov,160369,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, State-gov,198493,Basic Degree,11,Married, Protective-serv, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,266860,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages, Federal-gov,237317,Basic Degree,11,Not-Married, Prof-specialty, Unmarried,Western Origin, Male,4934,0,40, United-States, >50K
All Ages, State-gov,110426,Advanced Degree,16,Married, Prof-specialty, Wife,Western Origin, Female,7688,0,40,, >50K
All Ages, Self-emp-inc,298449,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,2415,50, United-States, >50K
All Ages, Private,210736,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,3103,0,55, United-States, >50K
All Ages, Private,360884,Basic Degree,10,Married, Adm-clerical, Wife,Western Origin, Female,7298,0,40, United-States, >50K
All Ages,,177305,Basic Degree,11,Married,, Wife,Western Origin, Female,0,0,35, United-States, >50K
All Ages, Private,165106,Basic Degree,13,Married, Craft-repair, Not-in-family,Western Origin, Male,0,1564,50,, >50K
All Ages, Private,424478,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,189721,Basic Degree,13,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, Italy, >50K
All Ages, Self-emp-not-inc,148690,Advanced Degree,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,18481,0,2, United-States, >50K
All Ages, Private,125019,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,8614,0,48, United-States, >50K
